rank,category,region,candidate_name,candidate_type,post_count,sample_titles,sample_links
483,food,대구,다사대실 속눈썹펌 맛집 자연스럽고 유지력 좋,restaurant,1,대구 다사대실 속눈썹펌 맛집 자연스럽고 유지력 좋은곳...,https://blog.naver.com/ssh_1047/224301862742
484,food,강남,단체 모임 맛집 강남 단체 회식 맛집 단체석,restaurant,1,스시 오마카세 맛집 스시도 디너 후기 강남 단체 모임 맛집 추천,https://blog.naver.com/sh676700/224301714283
485,food,종로,단체모임하기 딱 좋은 종각역 맛집 육석관 편,restaurant,1,"[ 서울 종로] 단체모임하기 딱 좋은, 종각역 맛집 육석관",https://blog.naver.com/eunnyberry_/224300899608
486,food,종로,단체배달 맛집 스시사소우 방문기 저는 새우쨈,restaurant,1,"[혜화] 대학로 맛집 , 종로 단체배달 맛집 ""스시사소우"" 방문기",https://blog.naver.com/berryjam0302/224301868433
487,food,종로,단체배달 맛집 스시사소우 방문기를 올리려고,restaurant,1,"[혜화] 대학로 맛집 , 종로 단체배달 맛집 ""스시사소우"" 방문기",https://blog.naver.com/berryjam0302/224301868433
488,food,대구,달서구 샤브샤브 맛집 으로 진짜 인기 만점이,restaurant,1,"편백찜 무한리필 ""샤브인정""|달서구 샤브샤브 맛집 가족모임 추천",https://blog.naver.com/lanchaelog/224301822740
489,food,대구,달서구 죽전네거리 브런치 카페 일루스터테이블,cafe,1,[대구 달서구] 죽전네거리 브런치 카페 일루스터테이블 본점...,https://blog.naver.com/dlehgus33/224301520366
490,food,대구,달서구 초복 맛집 홍이네대왕조개전골 조개삼계,restaurant,1,대구 달서구 초복 맛집 홍이네대왕조개전골 조개삼계탕과 100...,https://blog.naver.com/kkyj0070/224301794030
491,domestic_travel,대구,달서구 초복 맛집 홍이네대왕조개전골 조개삼계,restaurant,1,대구 달서구 초복 맛집 홍이네대왕조개전골 조개삼계탕과 100...,https://blog.naver.com/kkyj0070/224301794030
492,food,대구,달성공원,travel_spot,1,[ 국내여행 ] 대구 태능집 : 북성로불고기&우동,https://blog.naver.com/kkokkorun/224301652143
493,domestic_travel,대구,달성공원,travel_spot,1,[ 국내여행 ] 대구 태능집 : 북성로불고기&우동,https://blog.naver.com/kkokkorun/224301652143
494,food,종로,닭매운탕 맛집 오죽이네 서울 에 볼일이 있어,restaurant,1,종로 익선동 최자로드 맛집 오죽이네 닭매운탕 후기,https://blog.naver.com/goodday235/224300360020
495,food,광주,닭볶음탕 맛집 어쩌다토종닭 몸보신 딱이네,restaurant,1,광주 닭볶음탕 맛집 어쩌다토종닭 몸보신 딱이네~,https://blog.naver.com/jmjm0507ss/224301713475
496,domestic_travel,전주,당일치기 야무지게 놀고 갑니당 냉면맛집 또갈,restaurant,1,우린 언제나 우리이기를,https://blog.naver.com/roseof_sh_aron/224301604700
497,domestic_travel,가평,당일치기 정답 가평 아침고요수목원 수국축제,attraction,1,가평 당일치기 정답 가평 아침고요수목원 수국축제 잣두부정식...,https://blog.naver.com/minago_/224300304123
498,food,강남,대 축제,attraction,1,"안안녕하세요, 박수현입니다.",https://blog.naver.com/sssuuu_h/224301860349
499,food,부산,대 파스타 맛집 키노 가성비 끝판왕 양식당,restaurant,1,부산대 파스타 맛집 키노 가성비 끝판왕 양식당 모임 장소로 추천,https://blog.naver.com/dlagytls87/224301768886
500,domestic_travel,부산,대 파스타 맛집 키노 가성비 끝판왕 양식당,restaurant,1,부산대 파스타 맛집 키노 가성비 끝판왕 양식당 모임 장소로 추천,https://blog.naver.com/dlagytls87/224301768886
501,domestic_travel,인천,대공원,travel_spot,1,주말 가볼만한곳 인천대공원 장미원 실시간 개화 상황 그늘막...,https://blog.naver.com/heizin/224300663561
502,domestic_travel,부산,대마도 배편 노바호로 떠나는 알찬 여행 해외,restaurant,1,"일본만 부산 대마도 배편, 노바호로 떠나는 알찬 여행",https://blog.naver.com/darkchefs/224300813561
503,food,대구,대봉동 네일샵 살롱드더싹 웨딩네일 맛집 으로,restaurant,1,"살롱드더싹 ""|핑크자석젤리본네일 내돈내산 후기",https://blog.naver.com/z__sun/224301723596
504,domestic_travel,대구,대봉동 네일샵 살롱드더싹 웨딩네일 맛집 으로,restaurant,1,"살롱드더싹 ""|핑크자석젤리본네일 내돈내산 후기",https://blog.naver.com/z__sun/224301723596
505,domestic_travel,전주,대성동 오리주물럭 현지인 맛집 은행나무가든,restaurant,1,[전주 대성동] 오리주물럭 현지인 맛집 ‘은행나무가든’,https://blog.naver.com/fm100978/224301816936
506,domestic_travel,가평,대성리역 닭갈비 맛집 대성리 대가집 애견동반,restaurant,1,"[가평 대성리역 닭갈비 맛집] ""대성리 대가집"" 애견동반 가능한...",https://blog.naver.com/dmsgmleogns/224295868011
507,food,부산,대연동 소고기 맛집 평일에도 줄서는 삼부자황,restaurant,1,부산 대연동 소고기 맛집 평일에도 줄서는 삼부자황제갈비살...,https://blog.naver.com/twiggy19/224301854450
508,food,부산,대연점 동백전 못골시장에 장 보러 갈 때마다,travel_spot,1,"[내 돈 내산] 대연동 간식 추천 이 두부야 부산 대연점, 동백전...",https://blog.naver.com/mabin___/224301785543
509,domestic_travel,부산,대연점 동백전 못골시장에 장 보러 갈 때마다,travel_spot,1,"[내 돈 내산] 대연동 간식 추천 이 두부야 부산 대연점, 동백전...",https://blog.naver.com/mabin___/224301785543
510,food,대전,대전 도안동 고기 맛집 찾는다면 대전최,restaurant,1,[대전 맛집 ] 대전 도안동 고기 맛집 찾는다면? 대전최초...,https://blog.naver.com/pindabin/224301852318
511,domestic_travel,부산,대전중앙시장,travel_spot,1,대전이 이렇게 좋았어? 당일치기 여행 코스 Best5,https://blog.naver.com/whqufdl37/224301687117
512,domestic_travel,제주,대전중앙시장,travel_spot,1,대전이 이렇게 좋았어? 당일치기 여행 코스 Best5,https://blog.naver.com/whqufdl37/224301687117
513,domestic_travel,가평,대중교통 이동 팁 축제,attraction,1,자라섬 꽃축제 2026 지금 가도 될까? 일정·입장료·셔틀...,https://blog.naver.com/betterthanever0810/224298653145
514,food,부산,대창전골 맛집 추니컷 꽃돼지식당,restaurant,1,동래역 고기집 대창전골이 찐인 꽃돼지식당,https://blog.naver.com/chooonii/224301861612
515,food,대전,대청공원,travel_spot,1,"대청호 장미축제, 인기이유 후기",https://blog.naver.com/kkangpaetokkieeee/224301184821
516,domestic_travel,대전,대청공원,travel_spot,1,"대청호 장미축제, 인기이유 후기",https://blog.naver.com/kkangpaetokkieeee/224301184821
517,domestic_travel,대전,대청호 장미축제 매년 5월이 되면 사람들은,attraction,1,“ 서울 보다 덜 알려져 더 예쁜 대전 대청호 장미축제”,https://blog.naver.com/3050035/224295646828
518,domestic_travel,대전,대청호 장미축제 서울 보다 더 예쁜 비밀 여,attraction,1,“ 서울 보다 덜 알려져 더 예쁜 대전 대청호 장미축제”,https://blog.naver.com/3050035/224295646828
519,domestic_travel,대전,대청호 장미축제 서울 보다 덜 알려져 더 예,attraction,1,“ 서울 보다 덜 알려져 더 예쁜 대전 대청호 장미축제”,https://blog.naver.com/3050035/224295646828
520,food,대전,대청호반자연수변공원,travel_spot,1,대청호 장미축제 실시간 개화현황과 무료 주차 꿀팁 총정리,https://blog.naver.com/issueletter365/224301618826
521,domestic_travel,대전,대청호반자연수변공원,travel_spot,1,대청호 장미축제 실시간 개화현황과 무료 주차 꿀팁 총정리,https://blog.naver.com/issueletter365/224301618826
522,food,대전,대청호장미축제,attraction,1,대청호 장미축제 실시간 개화현황과 무료 주차 꿀팁 총정리,https://blog.naver.com/issueletter365/224301618826
523,domestic_travel,부산,대표 수국 성지 태종사 수국축제 부산에서 수,attraction,1,부울경 수국 명소 총정리 부산 태종사부터 거제 저구항·울산...,https://blog.naver.com/dlsgur234/224301143226
524,domestic_travel,가평,대표 수상레저 클럽워터 직영펜션에서 올여름,travel_spot,1,가평 직영펜션|CLUB WATER,https://blog.naver.com/clubwate/224295985764
525,domestic_travel,강릉,대표소금빵맛집 인솔트 베이커리,cafe,1,강릉대표소금빵맛집 / 인솔트 베이커리 포장 후기,https://blog.naver.com/baek3135/224301804920
526,food,종로,대학로 블루리본 맛집 호호식당 호호식당,restaurant,1,대학로 블루리본 맛집 '호호식당',https://blog.naver.com/artisttt824/224300806731
527,food,대전,대흥동 과일 한 가득 크레이프롤 맛집 올드하,restaurant,1,[대전] 대흥동 과일 한 가득 크레이프롤 맛집 ‘올드하우스’,https://blog.naver.com/doridori_min2/224301876461
528,food,인천,더반 파라다이스시티 호텔,travel_spot,1,인천 영종도 파라다이스시티 시그니처 조형물과 야외정원...,https://blog.naver.com/ssumuse/224301536821
529,domestic_travel,인천,더반 파라다이스시티 호텔,travel_spot,1,인천 영종도 파라다이스시티 시그니처 조형물과 야외정원...,https://blog.naver.com/ssumuse/224301536821
530,domestic_travel,제주,더본호텔,travel_spot,1,"꼬맹이를 맡기고 떠난 제주도 여행 , 다시 행복해질 용기를 얻다",https://blog.naver.com/step0110/224301673596
531,domestic_travel,전주,더하노이풋앤바디,restaurant,1,전주마사지 추천 “더하노이풋앤바디 전주에코시티점”스톤...,https://blog.naver.com/km02061/224301816573
532,food,성수,더현대서울 모찌모찌 팝업,popup,1,더현대서울 모찌모찌 팝업 디저트 기간 메뉴 가격 냉장보관,https://blog.naver.com/beaming_with_s/224301591725
533,domestic_travel,가평,더힐독채펜션 프라이빗 독채에서 즐긴 힐링 가,travel_spot,1,가평 더힐독채펜션 프라이빗 독채에서 즐긴 힐링 가족 여행,https://blog.naver.com/hse729/224299998889
534,domestic_travel,전주,덕진공원 공원 산책로를 따라 초여름 연꽃 나,travel_spot,1,2026 전북 가볼만한곳 6월 축제 BEST5 총정리!,https://blog.naver.com/lazy_comma_/224301701962
535,domestic_travel,전주,덕진공원 야경 산책 낮보단 밤이 아름답다 외,travel_spot,1,전주 덕진공원 야경 산책 낮보단 밤이 아름답다,https://blog.naver.com/yarn76/224301821831
536,food,강남,데바스테이트 늦은 밤에도 좋은 로스터리 커피,cafe,1,청담동카페 데바스테이트 늦은 밤에도 좋은 로스터리 커피 맛집,https://blog.naver.com/eianna00/224301879612
537,food,강남,데바스테이트 청담 로스터리 감성 가득한 커피,cafe,1,데바스테이트|청담 로스터리 감성 가득한 커피 맛집 후기,https://blog.naver.com/ellyluv00/224301877433
538,food,성수,데이릿 퓨전한식 맛집 데이트,restaurant,1,서울 성수 데이릿 퓨전한식 맛집 데이트 추천,https://blog.naver.com/gjekdud0155/224300487407
539,domestic_travel,성수,데이릿 퓨전한식 맛집 데이트,restaurant,1,서울 성수 데이릿 퓨전한식 맛집 데이트 추천,https://blog.naver.com/gjekdud0155/224300487407
540,food,종로,데이트 개나리아구찜 맛집 구운대창구이아구찜,restaurant,1,종로 데이트 개나리아구찜 맛집 구운대창구이아구찜 비주얼...,https://blog.naver.com/soso_common_day/224301571495
541,food,성수,데이트 한일상회 고기룸 토마스베이커리,cafe,1,성수동 맛집 카페 데이트 한일상회 고기룸 토마스베이커리...,https://blog.naver.com/monday-sunday-/224301525486
542,domestic_travel,성수,데이트 한일상회 고기룸 토마스베이커리,cafe,1,성수동 맛집 카페 데이트 한일상회 고기룸 토마스베이커리...,https://blog.naver.com/monday-sunday-/224301525486
543,food,광주,독도집광주공원,travel_spot,1,[광주동구 맛집 ]독도집... 해물에 한잔하기 좋은 충장로 노포 맛집,https://blog.naver.com/tngh6410/224301727740
544,domestic_travel,가평,독채펜션 까사스위스 가족여행,travel_spot,1,"가평 독채펜션 까사스위스 가족여행 후기｜수영장, 에어바운스...",https://blog.naver.com/walkinginthewinter/224301756697
545,food,부산,돌짜장 퍼시먼커피,cafe,1,창원 주남저수지 근처 여행 코스 추천｜돌짜장 퍼시먼커피...,https://blog.naver.com/flower_jiny/224296851066
546,domestic_travel,부산,돌짜장 퍼시먼커피,cafe,1,창원 주남저수지 근처 여행 코스 추천｜돌짜장 퍼시먼커피...,https://blog.naver.com/flower_jiny/224296851066
547,food,대전,둔산동 가츠비 돈까스 맛집 내돈내산 오늘은,restaurant,1,대전 둔산동 '가츠비' 돈까스 맛집 [ 내돈내산 ],https://blog.naver.com/yum-yumlife/224301787713
548,food,대전,둔산동 맛집 으로 소문난 서가앤쿡 시청역점,restaurant,1,둔산동 맛집 추천 대전 서가앤쿡 시청역점 폭립 솔직 후기,https://blog.naver.com/a840127/224301679509
549,domestic_travel,대전,둔산동 맛집 으로 소문난 서가앤쿡 시청역점,restaurant,1,둔산동 맛집 추천 대전 서가앤쿡 시청역점 폭립 솔직 후기,https://blog.naver.com/a840127/224301679509
550,food,대전,둔산동 맛집 하노이베트남쌀국수둔산본점 키워드,restaurant,1,하노이 베트남 쌀국수 둔산본점 아이랑 둔산동 맛집 내돈내산,https://blog.naver.com/munhui1106/224301717445
551,food,대전,둔산동 점심 맛집 가성비 좋은 훈제오리,restaurant,1,대전 맛집 둔산동 점심 맛집 가성비 좋은 훈제오리 점심특선...,https://blog.naver.com/luckeeee/224301821027
552,domestic_travel,대전,둔산동 점심 맛집 가성비 좋은 훈제오리,restaurant,1,대전 맛집 둔산동 점심 맛집 가성비 좋은 훈제오리 점심특선...,https://blog.naver.com/luckeeee/224301821027
553,food,대전,둔산동 훠궈 맛집 큰나무 대전 서구 둔산동,restaurant,1,"하이디라오 후유증 달래준 대전 둔산동 훠궈 맛집 , 큰나무...",https://blog.naver.com/szhixiu/224301759455
554,food,대구,뒤집어도 바로 대봉동에 위치한 방천시장,restaurant,1,"김광석거리 맛집 , 대봉동 생고기 맛있는 방천생고기",https://blog.naver.com/ym0in/224301868825
555,domestic_travel,대구,뒤집어도 바로 대봉동에 위치한 방천시장,restaurant,1,"김광석거리 맛집 , 대봉동 생고기 맛있는 방천생고기",https://blog.naver.com/ym0in/224301868825
556,food,제주,등 다양한 식당,restaurant,1,제주도 해비치 호텔 숙박 정보와 실용 가이드,https://blog.naver.com/loannl/224301868925
